Receiving Node ID, Transmitting Node ID, RSSI (dBm),Sample Timestamp (ms since 1970), Formatted Timestamp
2,1,-75,1.4261E+12,03/11/2015 - 11:40:54.000
2,1,-76,1.4261E+12,03/11/2015 - 11:40:48.000
2,5,-90,1.4261E+12,03/11/2015 - 11:40:47.000
2,11,-63,1.4261E+12,03/11/2015 - 11:40:46.000
2,8,-101,1.4261E+12,03/11/2015 - 11:40:42.000
2,1,-76,1.4261E+12,03/11/2015 - 11:40:40.000
2,0,-92,1.4261E+12,03/11/2015 - 11:40:34.000
2,8,-101,1.4261E+12,03/11/2015 - 11:41:17.000
2,7,-102,1.4261E+12,03/11/2015 - 11:41:16.000
2,0,-88,1.4261E+12,03/11/2015 - 11:41:00.000
2,1,-76,1.4261E+12,03/11/2015 - 11:41:29.000
2,5,-91,1.4261E+12,03/11/2015 - 11:41:25.000
2,8,-101,1.4261E+12,03/11/2015 - 11:41:23.000
2,0,-88,1.4261E+12,03/11/2015 - 11:41:19.000
2,11,-64,1.4261E+12,03/11/2015 - 11:42:02.000
2,11,-64,1.4261E+12,03/11/2015 - 11:41:57.000
2,7,-104,1.4261E+12,03/11/2015 - 11:41:55.000
2,1,-76,1.4261E+12,03/11/2015 - 11:41:54.000
2,5,-90,1.4261E+12,03/11/2015 - 11:41:47.000
2,5,-90,1.4261E+12,03/11/2015 - 11:41:46.000
2,7,-102,1.4261E+12,03/11/2015 - 11:41:42.000
2,1,-76,1.4261E+12,03/11/2015 - 11:41:40.000
2,0,-88,1.4261E+12,03/11/2015 - 11:41:34.000
2,8,-97,1.4261E+12,03/11/2015 - 11:42:13.000
2,0,-92,1.4261E+12,03/11/2015 - 11:42:11.000
2,11,-64,1.4261E+12,03/11/2015 - 11:42:33.000
2,1,-75,1.4261E+12,03/11/2015 - 11:42:29.000
2,5,-88,1.4261E+12,03/11/2015 - 11:42:25.000
2,8,-98,1.4261E+12,03/11/2015 - 11:42:23.000
2,0,-89,1.4261E+12,03/11/2015 - 11:42:19.000
2,11,-63,1.4261E+12,03/11/2015 - 11:43:02.000
2,11,-65,1.4261E+12,03/11/2015 - 11:42:57.000
2,1,-76,1.4261E+12,03/11/2015 - 11:42:54.000
2,1,-76,1.4261E+12,03/11/2015 - 11:42:48.000
2,5,-88,1.4261E+12,03/11/2015 - 11:42:46.000
2,0,-94,1.4261E+12,03/11/2015 - 11:42:34.000
2,0,-86,1.4261E+12,03/11/2015 - 11:43:07.000
2,11,-64,1.4261E+12,03/11/2015 - 11:43:18.000
2,8,-100,1.4261E+12,03/11/2015 - 11:43:13.000
2,0,-86,1.4261E+12,03/11/2015 - 11:43:11.000
2,8,-101,1.4261E+12,03/11/2015 - 11:43:08.000
2,5,-88,1.4261E+12,03/11/2015 - 11:43:57.000
2,7,-104,1.4261E+12,03/11/2015 - 11:43:55.000
2,1,-75,1.4261E+12,03/11/2015 - 11:43:48.000
2,5,-87,1.4261E+12,03/11/2015 - 11:43:46.000
2,11,-70,1.4261E+12,03/11/2015 - 11:43:33.000
2,7,-105,1.4261E+12,03/11/2015 - 11:43:32.000
2,5,-87,1.4261E+12,03/11/2015 - 11:43:30.000
2,1,-78,1.4261E+12,03/11/2015 - 11:43:26.000
2,1,-76,1.4261E+12,03/11/2015 - 11:43:29.000
2,8,-99,1.4261E+12,03/11/2015 - 11:43:23.000
2,0,-90,1.4261E+12,03/11/2015 - 11:43:19.000
2,8,-102,1.4261E+12,03/11/2015 - 11:44:06.000
2,9,-106,1.4261E+12,03/11/2015 - 11:44:05.000
2,11,-71,1.4261E+12,03/11/2015 - 11:44:02.000
2,7,-105,1.4261E+12,03/11/2015 - 11:44:01.000
2,11,-70,1.4261E+12,03/11/2015 - 11:44:33.000
2,7,-105,1.4261E+12,03/11/2015 - 11:44:32.000
2,5,-88,1.4261E+12,03/11/2015 - 11:44:30.000
2,7,-104,1.4261E+12,03/11/2015 - 11:44:18.000
2,1,-73,1.4261E+12,03/11/2015 - 11:44:15.000
2,8,-98,1.4261E+12,03/11/2015 - 11:44:13.000
2,8,-103,1.4261E+12,03/11/2015 - 11:44:08.000
2,0,-91,1.4261E+12,03/11/2015 - 11:44:07.000
2,1,-74,1.4261E+12,03/11/2015 - 11:44:48.000
2,0,-93,1.4261E+12,03/11/2015 - 11:44:37.000
2,8,-100,1.4261E+12,03/11/2015 - 11:45:06.000
2,7,-105,1.4261E+12,03/11/2015 - 11:45:01.000
2,5,-89,1.4261E+12,03/11/2015 - 11:44:57.000
2,5,-87,1.4261E+12,03/11/2015 - 11:44:49.000
2,1,-74,1.4261E+12,03/11/2015 - 11:45:15.000
2,7,-105,1.4261E+12,03/11/2015 - 11:45:11.000
2,1,-74,1.4261E+12,03/11/2015 - 11:45:09.000
2,8,-102,1.4261E+12,03/11/2015 - 11:45:08.000
2,0,-94,1.4261E+12,03/11/2015 - 11:45:07.000
2,7,-105,1.4261E+12,03/11/2015 - 11:45:18.000
2,7,-107,1.4261E+12,03/11/2015 - 11:46:11.000
2,1,-75,1.4261E+12,03/11/2015 - 11:46:09.000
2,8,-98,1.4261E+12,03/11/2015 - 11:46:06.000
2,5,-88,1.4261E+12,03/11/2015 - 11:45:58.000
2,5,-88,1.4261E+12,03/11/2015 - 11:45:49.000
2,7,-103,1.4261E+12,03/11/2015 - 11:45:32.000
2,5,-88,1.4261E+12,03/11/2015 - 11:45:30.000
2,1,-74,1.4261E+12,03/11/2015 - 11:45:26.000
2,0,-94,1.4261E+12,03/11/2015 - 11:45:20.000
2,1,-74,1.4261E+12,03/11/2015 - 11:48:06.000
2,1,-74,1.4261E+12,03/11/2015 - 11:48:05.000
2,11,-70,1.4261E+12,03/11/2015 - 11:48:04.000
2,5,-90,1.4261E+12,03/11/2015 - 11:47:58.000
2,8,-97,1.4261E+12,03/11/2015 - 11:47:37.000
2,7,-103,1.4261E+12,03/11/2015 - 11:47:11.000
2,1,-74,1.4261E+12,03/11/2015 - 11:47:09.000
2,7,-102,1.4261E+12,03/11/2015 - 11:47:07.000
2,1,-74,1.4261E+12,03/11/2015 - 11:47:06.000
2,5,-87,1.4261E+12,03/11/2015 - 11:46:58.000
2,5,-90,1.4261E+12,03/11/2015 - 11:46:49.000
2,7,-107,1.4261E+12,03/11/2015 - 11:46:18.000
2,1,-74,1.4261E+12,03/11/2015 - 11:46:15.000
2,0,-92,1.4261E+12,03/11/2015 - 11:46:12.000
2,1,-73,1.4261E+12,03/11/2015 - 11:49:05.000
2,11,-70,1.4261E+12,03/11/2015 - 11:48:56.000
2,11,-71,1.4261E+12,03/11/2015 - 11:48:44.000
2,8,-98,1.4261E+12,03/11/2015 - 11:48:08.000
2,7,-105,1.4261E+12,03/11/2015 - 11:48:07.000
2,7,-105,1.4261E+12,03/11/2015 - 11:48:07.000
2,8,-107,1.4261E+12,03/11/2015 - 11:49:12.000
2,0,-90,1.4261E+12,03/11/2015 - 11:49:13.000
2,0,-87,1.4261E+12,03/11/2015 - 11:49:22.000
2,0,-87,1.4261E+12,03/11/2015 - 11:49:16.000
2,8,-101,1.4261E+12,03/11/2015 - 11:49:38.000
2,0,-85,1.4261E+12,03/11/2015 - 11:49:29.000
2,1,-75,1.4261E+12,03/11/2015 - 11:49:36.000
2,0,-86,1.4261E+12,03/11/2015 - 11:49:40.000
2,8,-98,1.4261E+12,03/11/2015 - 11:50:08.000
2,7,-103,1.4261E+12,03/11/2015 - 11:50:04.000
2,0,-89,1.4261E+12,03/11/2015 - 11:49:54.000
2,8,-98,1.4261E+12,03/11/2015 - 11:50:38.000
2,9,-107,1.4261E+12,03/11/2015 - 11:50:23.000
2,8,-95,1.4261E+12,03/11/2015 - 11:50:21.000
2,5,-99,1.4261E+12,03/11/2015 - 11:50:18.000
2,9,-108,1.4261E+12,03/11/2015 - 11:50:42.000
2,0,-89,1.4261E+12,03/11/2015 - 11:50:40.000
2,9,-107,1.4261E+12,03/11/2015 - 11:51:23.000
2,8,-97,1.4261E+12,03/11/2015 - 11:51:21.000
2,8,-97,1.4261E+12,03/11/2015 - 11:51:12.000
2,9,-108,1.4261E+12,03/11/2015 - 11:51:13.000
2,0,-87,1.4261E+12,03/11/2015 - 11:50:54.000
2,7,-106,1.4261E+12,03/11/2015 - 11:51:52.000
2,5,-93,1.4261E+12,03/11/2015 - 11:51:43.000
2,8,-101,1.4261E+12,03/11/2015 - 11:51:38.000
2,1,-76,1.4261E+12,03/11/2015 - 11:51:36.000
2,0,-88,1.4261E+12,03/11/2015 - 11:51:29.000
2,8,-97,1.4261E+12,03/11/2015 - 11:52:12.000
2,8,-98,1.4261E+12,03/11/2015 - 11:52:08.000
2,5,-92,1.4261E+12,03/11/2015 - 11:52:01.000
2,5,-95,1.4261E+12,03/11/2015 - 11:51:55.000
2,0,-87,1.4261E+12,03/11/2015 - 11:51:54.000
2,8,-95,1.4261E+12,03/11/2015 - 11:52:21.000
2,0,-88,1.4261E+12,03/11/2015 - 11:52:16.000
2,5,-89,1.4261E+12,03/11/2015 - 11:52:55.000
2,7,-106,1.4261E+12,03/11/2015 - 11:52:52.000
2,7,-106,1.4261E+12,03/11/2015 - 11:52:36.000
2,5,-91,1.4261E+12,03/11/2015 - 11:52:35.000
2,0,-89,1.4261E+12,03/11/2015 - 11:52:29.000
2,8,-103,1.4261E+12,03/11/2015 - 11:53:12.000
2,8,-101,1.4261E+12,03/11/2015 - 11:53:08.000
2,8,-101,1.4261E+12,03/11/2015 - 11:53:06.000
2,5,-89,1.4261E+12,03/11/2015 - 11:53:01.000
2,7,-105,1.4261E+12,03/11/2015 - 11:53:34.000
2,0,-96,1.4261E+12,03/11/2015 - 11:53:16.000
2,5,-89,1.4261E+12,03/11/2015 - 11:53:35.000
2,8,-105,1.4261E+12,03/11/2015 - 11:54:08.000
2,8,-103,1.4261E+12,03/11/2015 - 11:54:06.000
2,5,-92,1.4261E+12,03/11/2015 - 11:54:01.000
2,7,-107,1.4261E+12,03/11/2015 - 11:54:00.000
2,7,-104,1.4261E+12,03/11/2015 - 11:53:52.000
2,0,-92,1.4261E+12,03/11/2015 - 11:53:42.000
2,0,-91,1.4261E+12,03/11/2015 - 11:54:16.000
2,8,-101,1.4261E+12,03/11/2015 - 11:54:37.000
2,11,-64,1.4261E+12,03/11/2015 - 11:54:34.000
2,5,-91,1.4261E+12,03/11/2015 - 11:54:35.000
2,0,-91,1.4261E+12,03/11/2015 - 11:54:23.000
2,8,-103,1.4261E+12,03/11/2015 - 11:55:20.000
2,11,-63,1.4261E+12,03/11/2015 - 11:55:02.000
2,7,-102,1.4261E+12,03/11/2015 - 11:55:00.000
2,11,-63,1.4261E+12,03/11/2015 - 11:54:59.000
2,11,-64,1.4261E+12,03/11/2015 - 11:54:56.000
2,11,-64,1.4261E+12,03/11/2015 - 11:54:51.000
2,0,-96,1.4261E+12,03/11/2015 - 11:54:42.000
2,0,-93,1.4261E+12,03/11/2015 - 11:55:42.000
2,5,-95,1.4261E+12,03/11/2015 - 11:55:35.000
2,8,-99,1.4261E+12,03/11/2015 - 11:55:37.000
2,11,-64,1.4261E+12,03/11/2015 - 11:55:34.000
2,0,-88,1.4261E+12,03/11/2015 - 11:55:23.000
2,8,-99,1.4261E+12,03/11/2015 - 11:56:20.000
2,5,-97,1.4261E+12,03/11/2015 - 11:56:19.000
2,8,-96,1.4261E+12,03/11/2015 - 11:56:12.000
2,11,-64,1.4261E+12,03/11/2015 - 11:56:02.000
2,0,-96,1.4261E+12,03/11/2015 - 11:55:45.000
2,8,-100,1.4261E+12,03/11/2015 - 11:56:37.000
2,5,-95,1.4261E+12,03/11/2015 - 11:56:35.000
2,0,-88,1.4261E+12,03/11/2015 - 11:56:23.000
2,11,-64,1.4261E+12,03/11/2015 - 11:56:51.000
2,0,-89,1.4261E+12,03/11/2015 - 11:56:45.000
2,5,-100,1.4261E+12,03/11/2015 - 11:57:39.000
2,8,-98,1.4261E+12,03/11/2015 - 11:57:20.000
2,5,-103,1.4261E+12,03/11/2015 - 11:57:19.000
2,8,-98,1.4261E+12,03/11/2015 - 11:57:12.000
2,5,-90,1.4261E+12,03/11/2015 - 11:57:11.000
2,8,-99,1.4261E+12,03/11/2015 - 11:57:08.000
2,0,-89,1.4261E+12,03/11/2015 - 11:56:56.000
2,11,-63,1.4261E+12,03/11/2015 - 11:57:51.000
2,0,-94,1.4261E+12,03/11/2015 - 11:57:45.000
2,5,-94,1.4261E+12,03/11/2015 - 11:58:21.000
2,8,-95,1.4261E+12,03/11/2015 - 11:58:12.000
2,5,-92,1.4261E+12,03/11/2015 - 11:58:11.000
2,8,-97,1.4261E+12,03/11/2015 - 11:58:08.000
2,0,-94,1.4261E+12,03/11/2015 - 11:57:56.000
2,5,-93,1.4261E+12,03/11/2015 - 11:58:39.000
2,8,-99,1.4261E+12,03/11/2015 - 11:58:38.000
2,7,-103,1.4261E+12,03/11/2015 - 11:58:31.000
2,0,-90,1.4261E+12,03/11/2015 - 11:58:30.000
2,0,-89,1.4261E+12,03/11/2015 - 11:58:56.000
2,5,-90,1.4261E+12,03/11/2015 - 11:59:21.000
2,5,-90,1.4261E+12,03/11/2015 - 11:59:12.000
2,8,-96,1.4261E+12,03/11/2015 - 11:59:08.000
2,7,-102,1.4261E+12,03/11/2015 - 11:58:59.000
2,5,-91,1.4261E+12,03/11/2015 - 12:00:21.000
2,5,-92,1.4261E+12,03/11/2015 - 12:00:12.000
2,5,-92,1.4261E+12,03/11/2015 - 12:00:08.000
2,5,-92,1.4261E+12,03/11/2015 - 11:59:39.000
2,7,-105,1.4261E+12,03/11/2015 - 11:59:31.000
2,0,-90,1.4261E+12,03/11/2015 - 11:59:30.000
2,11,-59,1.4261E+12,03/11/2015 - 12:01:31.000
2,5,-89,1.4261E+12,03/11/2015 - 12:01:12.000
2,5,-89,1.4261E+12,03/11/2015 - 12:01:08.000
2,5,-89,1.4261E+12,03/11/2015 - 12:01:06.000
2,8,-96,1.4261E+12,03/11/2015 - 12:01:00.000
2,8,-95,1.4261E+12,03/11/2015 - 12:00:53.000
2,0,-89,1.4261E+12,03/11/2015 - 12:00:47.000
2,8,-96,1.4261E+12,03/11/2015 - 12:01:32.000
2,8,-95,1.4261E+12,03/11/2015 - 12:02:32.000
2,11,-60,1.4261E+12,03/11/2015 - 12:02:31.000
2,5,-90,1.4261E+12,03/11/2015 - 12:02:08.000
2,5,-89,1.4261E+12,03/11/2015 - 12:02:06.000
2,8,-97,1.4261E+12,03/11/2015 - 12:02:00.000
2,11,-59,1.4261E+12,03/11/2015 - 12:01:59.000
2,11,-59,1.4261E+12,03/11/2015 - 12:01:50.000
2,11,-59,1.4261E+12,03/11/2015 - 12:01:49.000
2,0,-96,1.4261E+12,03/11/2015 - 12:01:47.000
2,5,-88,1.4261E+12,03/11/2015 - 12:02:37.000
2,5,-90,1.4261E+12,03/11/2015 - 12:03:06.000
2,8,-94,1.4261E+12,03/11/2015 - 12:03:00.000
2,11,-59,1.4261E+12,03/11/2015 - 12:02:59.000
2,8,-97,1.4261E+12,03/11/2015 - 12:02:50.000
2,11,-59,1.4261E+12,03/11/2015 - 12:02:49.000
2,0,-97,1.4261E+12,03/11/2015 - 12:02:47.000
2,5,-90,1.4261E+12,03/11/2015 - 12:03:20.000
2,0,-97,1.4261E+12,03/11/2015 - 12:03:17.000
2,8,-96,1.4261E+12,03/11/2015 - 12:03:27.000
2,11,-59,1.4261E+12,03/11/2015 - 12:03:26.000
2,5,-87,1.4261E+12,03/11/2015 - 12:03:37.000
2,8,-94,1.4261E+12,03/11/2015 - 12:03:32.000
2,11,-60,1.4261E+12,03/11/2015 - 12:03:31.000
2,0,-94,1.4261E+12,03/11/2015 - 12:03:30.000
2,11,-60,1.4261E+12,03/11/2015 - 12:03:49.000
2,8,-95,1.4261E+12,03/11/2015 - 12:03:50.000
2,0,-100,1.4261E+12,03/11/2015 - 12:03:57.000
2,7,-104,1.4261E+12,03/11/2015 - 12:04:06.000
2,7,-105,1.4261E+12,03/11/2015 - 12:04:09.000
2,7,-105,1.4261E+12,03/11/2015 - 12:04:14.000
2,8,-96,1.4261E+12,03/11/2015 - 12:04:15.000
2,0,-89,1.4261E+12,03/11/2015 - 12:04:17.000
2,5,-88,1.4261E+12,03/11/2015 - 12:04:20.000
2,7,-107,1.4261E+12,03/11/2015 - 12:04:22.000
2,11,-60,1.4261E+12,03/11/2015 - 12:04:26.000
2,8,-96,1.4261E+12,03/11/2015 - 12:04:27.000
2,5,-88,1.4261E+12,03/11/2015 - 12:04:37.000
2,0,-91,1.4261E+12,03/11/2015 - 12:04:30.000
2,0,-91,1.4261E+12,03/11/2015 - 12:04:42.000
2,5,-89,1.4261E+12,03/11/2015 - 12:04:44.000
2,11,-60,1.4261E+12,03/11/2015 - 12:04:47.000
2,11,-60,1.4261E+12,03/11/2015 - 12:04:49.000
2,8,-96,1.4261E+12,03/11/2015 - 12:04:50.000
2,8,-96,1.4261E+12,03/11/2015 - 12:05:15.000
2,0,-92,1.4261E+12,03/11/2015 - 12:05:17.000
2,5,-88,1.4261E+12,03/11/2015 - 12:05:20.000
2,7,-104,1.4261E+12,03/11/2015 - 12:05:22.000
2,0,-91,1.4261E+12,03/11/2015 - 12:05:23.000
2,7,-102,1.4261E+12,03/11/2015 - 12:05:24.000
2,11,-60,1.4261E+12,03/11/2015 - 12:05:26.000
2,11,-60,1.4261E+12,03/11/2015 - 12:05:25.000
2,8,-100,1.4261E+12,03/11/2015 - 12:05:27.000
2,8,-95,1.4261E+12,03/11/2015 - 12:05:41.000
2,0,-92,1.4261E+12,03/11/2015 - 12:05:42.000
2,5,-88,1.4261E+12,03/11/2015 - 12:05:44.000
2,7,-101,1.4261E+12,03/11/2015 - 12:05:45.000
2,11,-59,1.4261E+12,03/11/2015 - 12:05:47.000
2,5,-89,1.4261E+12,03/11/2015 - 12:05:56.000
2,8,-96,1.4261E+12,03/11/2015 - 12:06:15.000
2,8,-96,1.4261E+12,03/11/2015 - 12:06:22.000
2,0,-91,1.4261E+12,03/11/2015 - 12:06:23.000
2,7,-103,1.4261E+12,03/11/2015 - 12:06:24.000
2,11,-60,1.4261E+12,03/11/2015 - 12:06:25.000
2,5,-90,1.4261E+12,03/11/2015 - 12:06:30.000
2,8,-95,1.4261E+12,03/11/2015 - 12:06:41.000
2,0,-92,1.4261E+12,03/11/2015 - 12:06:42.000
2,11,-60,1.4261E+12,03/11/2015 - 12:06:46.000
2,11,-60,1.4261E+12,03/11/2015 - 12:06:47.000
2,5,-87,1.4261E+12,03/11/2015 - 12:06:56.000
2,7,-105,1.4261E+12,03/11/2015 - 12:07:09.000
2,8,-96,1.4261E+12,03/11/2015 - 12:07:13.000
2,5,-87,1.4261E+12,03/11/2015 - 12:07:17.000
2,8,-95,1.4261E+12,03/11/2015 - 12:07:22.000
2,0,-92,1.4261E+12,03/11/2015 - 12:07:23.000
2,7,-104,1.4261E+12,03/11/2015 - 12:07:24.000
2,11,-60,1.4261E+12,03/11/2015 - 12:07:25.000
2,5,-88,1.4261E+12,03/11/2015 - 12:07:30.000
2,8,-95,1.4261E+12,03/11/2015 - 12:07:41.000
2,0,-90,1.4261E+12,03/11/2015 - 12:07:45.000
2,11,-59,1.4261E+12,03/11/2015 - 12:07:46.000
2,0,-94,1.4261E+12,03/11/2015 - 12:07:56.000
2,7,-106,1.4261E+12,03/11/2015 - 12:08:06.000
2,8,-98,1.4261E+12,03/11/2015 - 12:08:08.000
2,7,-105,1.4261E+12,03/11/2015 - 12:08:09.000
2,8,-97,1.4261E+12,03/11/2015 - 12:08:13.000
2,7,-103,1.4261E+12,03/11/2015 - 12:08:14.000
2,5,-88,1.4261E+12,03/11/2015 - 12:08:17.000
2,8,-98,1.4261E+12,03/11/2015 - 12:08:22.000
2,11,-60,1.4261E+12,03/11/2015 - 12:08:25.000
2,5,-89,1.4261E+12,03/11/2015 - 12:08:42.000
2,9,-109,1.4261E+12,03/11/2015 - 12:08:43.000
2,0,-93,1.4261E+12,03/11/2015 - 12:08:45.000
2,11,-60,1.4261E+12,03/11/2015 - 12:08:46.000
2,0,-90,1.4261E+12,03/11/2015 - 12:08:56.000
2,7,-103,1.4261E+12,03/11/2015 - 12:09:05.000
2,8,-96,1.4261E+12,03/11/2015 - 12:09:06.000
2,8,-95,1.4261E+12,03/11/2015 - 12:09:08.000
2,7,-100,1.4261E+12,03/11/2015 - 12:09:09.000
2,8,-95,1.4261E+12,03/11/2015 - 12:09:13.000
2,11,-60,1.4261E+12,03/11/2015 - 12:09:14.000
2,9,-106,1.4261E+12,03/11/2015 - 12:09:23.000
2,11,-59,1.4261E+12,03/11/2015 - 12:09:25.000
2,0,-91,1.4261E+12,03/11/2015 - 12:09:30.000
2,5,-90,1.4261E+12,03/11/2015 - 12:09:42.000
2,0,-93,1.4261E+12,03/11/2015 - 12:09:56.000
2,7,-105,1.4261E+12,03/11/2015 - 12:10:05.000
2,8,-96,1.4261E+12,03/11/2015 - 12:10:06.000
2,11,-60,1.4261E+12,03/11/2015 - 12:10:09.000
2,8,-95,1.4261E+12,03/11/2015 - 12:10:08.000
2,11,-60,1.4261E+12,03/11/2015 - 12:10:14.000
2,0,-95,1.4261E+12,03/11/2015 - 12:10:17.000
2,5,-89,1.4261E+12,03/11/2015 - 12:10:23.000
2,0,-93,1.4261E+12,03/11/2015 - 12:10:30.000
2,7,-104,1.4261E+12,03/11/2015 - 12:10:36.000
2,8,-96,1.4261E+12,03/11/2015 - 12:10:37.000
2,7,-102,1.4261E+12,03/11/2015 - 12:11:05.000
2,8,-99,1.4261E+12,03/11/2015 - 12:11:06.000
2,11,-59,1.4261E+12,03/11/2015 - 12:11:09.000
2,0,-98,1.4261E+12,03/11/2015 - 12:11:17.000
2,11,-59,1.4261E+12,03/11/2015 - 12:11:21.000
2,0,-100,1.4261E+12,03/11/2015 - 12:11:23.000
2,5,-89,1.4261E+12,03/11/2015 - 12:11:24.000
2,7,-102,1.4261E+12,03/11/2015 - 12:11:36.000
2,8,-97,1.4261E+12,03/11/2015 - 12:11:37.000
2,11,-60,1.4261E+12,03/11/2015 - 12:11:38.000
2,0,-94,1.4261E+12,03/11/2015 - 12:11:42.000
2,8,-101,1.4261E+12,03/11/2015 - 12:11:52.000
2,11,-60,1.4261E+12,03/11/2015 - 12:12:12.000
2,0,-95,1.4261E+12,03/11/2015 - 12:12:13.000
2,11,-60,1.4261E+12,03/11/2015 - 12:12:21.000
2,0,-93,1.4261E+12,03/11/2015 - 12:12:23.000
2,9,-107,1.4261E+12,03/11/2015 - 12:12:24.000
2,7,-104,1.4261E+12,03/11/2015 - 12:12:36.000
2,7,-104,1.4261E+12,03/11/2015 - 12:12:28.000
2,8,-97,1.4261E+12,03/11/2015 - 12:12:37.000
2,11,-60,1.4261E+12,03/11/2015 - 12:12:38.000
2,0,-97,1.4261E+12,03/11/2015 - 12:12:42.000
2,5,-89,1.4261E+12,03/11/2015 - 12:12:45.000
2,7,-103,1.4261E+12,03/11/2015 - 12:12:52.000
2,11,-60,1.4261E+12,03/11/2015 - 12:13:12.000
2,0,-90,1.4261E+12,03/11/2015 - 12:13:13.000
2,8,-99,1.4261E+12,03/11/2015 - 12:13:16.000
2,11,-60,1.4261E+12,03/11/2015 - 12:13:21.000
2,0,-96,1.4261E+12,03/11/2015 - 12:13:23.000
2,5,-90,1.4261E+12,03/11/2015 - 12:13:24.000
2,7,-105,1.4261E+12,03/11/2015 - 12:13:28.000
2,8,-99,1.4261E+12,03/11/2015 - 12:13:52.000
2,0,-90,1.4261E+12,03/11/2015 - 12:14:06.000
2,11,-59,1.4261E+12,03/11/2015 - 12:14:12.000
2,0,-92,1.4261E+12,03/11/2015 - 12:14:13.000
2,9,-106,1.4261E+12,03/11/2015 - 12:14:14.000
2,8,-100,1.4261E+12,03/11/2015 - 12:14:16.000
2,9,-108,1.4261E+12,03/11/2015 - 12:14:25.000
2,8,-99,1.4261E+12,03/11/2015 - 12:14:28.000
2,11,-59,1.4261E+12,03/11/2015 - 12:14:38.000
2,8,-96,1.4261E+12,03/11/2015 - 12:14:42.000
2,0,-93,1.4261E+12,03/11/2015 - 12:15:06.000
2,8,-98,1.4261E+12,03/11/2015 - 12:15:16.000
2,11,-59,1.4261E+12,03/11/2015 - 12:15:21.000
2,8,-101,1.4261E+12,03/11/2015 - 12:15:23.000
2,11,-59,1.4261E+12,03/11/2015 - 12:15:38.000
2,0,-92,1.4261E+12,03/11/2015 - 12:15:37.000
2,8,-104,1.4261E+12,03/11/2015 - 12:15:42.000
2,0,-96,1.4261E+12,03/11/2015 - 12:16:06.000
2,7,-104,1.4261E+12,03/11/2015 - 12:16:10.000
2,11,-59,1.4261E+12,03/11/2015 - 12:16:12.000
2,7,-107,1.4261E+12,03/11/2015 - 12:16:17.000
2,0,-90,1.4261E+12,03/11/2015 - 12:16:20.000
2,11,-59,1.4261E+12,03/11/2015 - 12:16:21.000
2,8,-101,1.4261E+12,03/11/2015 - 12:16:23.000
2,7,-104,1.4261E+12,03/11/2015 - 12:16:29.000
2,7,-102,1.4261E+12,03/11/2015 - 12:16:31.000
2,0,-89,1.4261E+12,03/11/2015 - 12:16:37.000
2,11,-59,1.4261E+12,03/11/2015 - 12:16:38.000
2,8,-99,1.4261E+12,03/11/2015 - 12:16:42.000
2,8,-94,1.4261E+12,03/11/2015 - 12:16:45.000
2,7,-103,1.4261E+12,03/11/2015 - 12:16:48.000
2,0,-99,1.4261E+12,03/11/2015 - 12:17:12.000
2,9,-106,1.4261E+12,03/11/2015 - 12:17:13.000
2,0,-89,1.4261E+12,03/11/2015 - 12:17:20.000
2,11,-59,1.4261E+12,03/11/2015 - 12:17:21.000
2,9,-105,1.4261E+12,03/11/2015 - 12:17:22.000
2,8,-98,1.4261E+12,03/11/2015 - 12:17:23.000
2,7,-104,1.4261E+12,03/11/2015 - 12:17:29.000
2,0,-90,1.4261E+12,03/11/2015 - 12:17:37.000
2,8,-100,1.4261E+12,03/11/2015 - 12:17:45.000
2,7,-104,1.4261E+12,03/11/2015 - 12:17:48.000
2,0,-93,1.4261E+12,03/11/2015 - 12:18:20.000
2,8,-95,1.4261E+12,03/11/2015 - 12:18:30.000
2,8,-96,1.4261E+12,03/11/2015 - 12:18:45.000
2,7,-104,1.4261E+12,03/11/2015 - 12:18:48.000
2,8,-101,1.4261E+12,03/11/2015 - 12:18:56.000
2,0,-91,1.4261E+12,03/11/2015 - 12:19:12.000
2,7,-105,1.4261E+12,03/11/2015 - 12:19:17.000
2,8,-95,1.4261E+12,03/11/2015 - 12:19:30.000
2,0,-91,1.4261E+12,03/11/2015 - 12:19:38.000
2,11,-59,1.4261E+12,03/11/2015 - 12:19:53.000
2,8,-103,1.4261E+12,03/11/2015 - 12:19:56.000
2,7,-105,1.4261E+12,03/11/2015 - 12:19:58.000
2,0,-95,1.4261E+12,03/11/2015 - 12:20:08.000
2,8,-104,1.4261E+12,03/11/2015 - 12:20:10.000
2,7,-101,1.4261E+12,03/11/2015 - 12:20:17.000
2,5,-102,1.4261E+12,03/11/2015 - 12:20:30.000
2,7,-103,1.4261E+12,03/11/2015 - 12:20:31.000
2,5,-104,1.4261E+12,03/11/2015 - 12:20:49.000
2,11,-59,1.4261E+12,03/11/2015 - 12:21:00.000
2,7,-103,1.4261E+12,03/11/2015 - 12:21:07.000
2,8,-101,1.4261E+12,03/11/2015 - 12:21:10.000
2,8,-100,1.4261E+12,03/11/2015 - 12:21:17.000
2,9,-106,1.4261E+12,03/11/2015 - 12:21:21.000
2,11,-59,1.4261E+12,03/11/2015 - 12:21:32.000
2,0,-94,1.4261E+12,03/11/2015 - 12:21:38.000
2,8,-101,1.4261E+12,03/11/2015 - 12:21:39.000
2,7,-105,1.4261E+12,03/11/2015 - 12:22:05.000
